,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS,^DJI
2014-07-11,144.30999755859375,94.47000122070312,95.22000122070312,128.08999633789062,109.95999908447266,128.47000122070312,25.520000457763672,41.970001220703125,,101.73999786376953,164.8000030517578,79.61000061035156,188.0,31.25,105.0999984741211,55.79999923706055,100.37000274658203,58.439998626708984,42.09000015258789,38.64500045776367,30.06999969482422,81.16000366210938,71.8250503540039,94.68000030517578,82.87000274658203,50.31999969482422,54.25,76.81999969482422,71.66000366210938,86.88999938964844,16943.810546875
2014-07-14,145.0,94.54000091552734,96.44999694824219,129.52000427246094,110.08999633789062,129.25999450683594,25.440000534057617,42.380001068115234,,102.68000030517578,167.0,79.45999908447266,189.86000061035156,31.489999771118164,105.37999725341797,56.290000915527344,100.47000122070312,58.18000030517578,42.13999938964844,38.974998474121094,30.239999771118164,81.31999969482422,72.29704284667969,95.55999755859375,84.2699966430664,50.529998779296875,55.25749969482422,76.55000305175781,71.48999786376953,86.76000213623047,17055.419921875
2014-07-15,145.05999755859375,94.44999694824219,95.31999969482422,129.10000610351562,109.8499984741211,129.25999450683594,25.670000076293945,42.099998474121094,,102.38999938964844,169.1699981689453,79.86000061035156,188.49000549316406,31.709999084472656,103.27999877929688,58.27000045776367,100.30000305175781,57.90999984741211,42.45000076293945,39.01499938964844,30.40999984741211,81.26000213623047,72.27186584472656,95.94999694824219,83.9000015258789,50.709999084472656,55.44499969482422,76.83999633789062,71.58999633789062,86.1500015258789,17060.6796875
2014-07-16,146.1699981689453,94.47000122070312,94.77999877929688,127.41999816894531,111.4000015258789,130.88999938964844,25.979999542236328,42.119998931884766,,103.7699966430664,170.47000122070312,79.66000366210938,192.36000061035156,34.650001525878906,102.22000122070312,58.709999084472656,99.2699966430664,58.150001525878906,44.08000183105469,38.459999084472656,30.959999084472656,80.94000244140625,71.96979522705078,95.62000274658203,83.76000213623047,50.959999084472656,55.66749954223633,76.86000061035156,71.41999816894531,85.3499984741211,17138.19921875
2014-07-17,143.5399932861328,92.98999786376953,93.08999633789062,125.87999725341797,109.06999969482422,130.0800018310547,25.6299991607666,42.02000045776367,,102.30999755859375,170.13999938964844,79.55000305175781,192.49000549316406,33.70000076293945,100.37000274658203,57.86000061035156,98.37000274658203,57.599998474121094,44.529998779296875,38.26499938964844,30.549999237060547,80.4000015258789,70.96916198730469,94.69999694824219,85.11000061035156,50.31999969482422,54.470001220703125,76.61000061035156,70.18000030517578,85.02999877929688,16976.810546875
2014-07-18,144.8300018310547,93.52999877929688,94.43000030517578,127.63999938964844,110.16999816894531,130.38999938964844,25.90999984741211,42.43000030517578,,102.7300033569336,171.47000122070312,80.08000183105469,192.5,33.70000076293945,101.80000305175781,58.22999954223633,98.98999786376953,58.34000015258789,44.689998626708984,38.7599983215332,30.729999542236328,80.55000305175781,71.47262573242188,95.33999633789062,85.5199966430664,50.75,55.04999923706055,77.08999633789062,71.97000122070312,85.80999755859375,17100.1796875
2014-07-21,144.3000030517578,92.87999725341797,93.94000244140625,128.3000030517578,110.2300033569336,131.2899932861328,25.850000381469727,42.400001525878906,,103.08000183105469,171.72000122070312,79.70999908447266,190.85000610351562,34.060001373291016,101.2699966430664,58.2400016784668,97.55000305175781,58.0,44.84000015258789,38.40999984741211,30.350000381469727,80.27999877929688,71.101318359375,95.26000213623047,85.05999755859375,50.70000076293945,54.80500030517578,76.7699966430664,71.66999816894531,85.73999786376953,17051.73046875
2014-07-22,145.1199951171875,93.37000274658203,94.72000122070312,129.74000549316406,110.05999755859375,132.5800018310547,25.950000762939453,41.189998626708984,,103.54000091552734,175.02000427246094,80.54000091552734,194.08999633789062,34.790000915527344,102.47000122070312,58.66999816894531,96.2699966430664,58.43000030517578,44.83000183105469,38.52000045776367,30.489999771118164,80.0999984741211,69.76715087890625,91.62999725341797,86.05000305175781,50.97999954223633,55.314998626708984,76.63999938964844,72.86000061035156,86.20999908447266,17113.5390625
2014-07-23,144.67999267578125,93.27999877929688,97.19000244140625,126.70999908447266,108.37999725341797,133.8800048828125,25.68000030517578,40.810001373291016,,104.25,176.82000732421875,81.0199966430664,193.6300048828125,34.5,102.19000244140625,59.0,95.3499984741211,58.11000061035156,44.869998931884766,38.685001373291016,30.389999389648438,79.98999786376953,69.0560073852539,91.77999877929688,85.94000244140625,50.90999984741211,55.29999923706055,76.98999786376953,72.9000015258789,86.04000091552734,17086.630859375
2014-07-24,145.1300048828125,93.1500015258789,97.02999877929688,124.4000015258789,105.04000091552734,134.85000610351562,25.829999923706055,40.970001220703125,,104.27999877929688,176.25999450683594,81.19999694824219,195.24000549316406,34.25,102.19999694824219,59.16999816894531,95.3499984741211,58.209999084472656,44.400001525878906,39.29999923706055,30.34000015258789,80.26000213623047,68.56513214111328,92.87999725341797,85.68000030517578,51.04999923706055,55.685001373291016,76.3499984741211,73.08000183105469,86.80000305175781,17083.80078125
2014-07-25,145.1199951171875,91.93000030517578,97.66999816894531,123.19999694824219,104.8499984741211,133.57000732421875,25.969999313354492,41.0,,103.18000030517578,175.39999389648438,81.02999877929688,194.39999389648438,34.25,102.11000061035156,59.0099983215332,95.72000122070312,58.150001525878906,44.5,38.86000061035156,30.190000534057617,79.55999755859375,68.52108001708984,92.0999984741211,84.68000030517578,51.279998779296875,53.692501068115234,75.97000122070312,73.29000091552734,86.2300033569336,16960.5703125
2014-07-28,145.52999877929688,91.86000061035156,99.0199966430664,123.05999755859375,104.1500015258789,133.24000549316406,25.920000076293945,40.68000030517578,,104.37000274658203,175.9499969482422,81.06999969482422,195.77999877929688,34.22999954223633,102.11000061035156,59.189998626708984,95.77999877929688,57.970001220703125,43.970001220703125,39.20000076293945,30.100000381469727,79.26000213623047,68.5903091430664,91.87999725341797,85.75,51.58000183105469,53.55500030517578,75.70999908447266,71.44999694824219,87.1500015258789,16982.58984375
2014-07-29,144.02000427246094,91.70999908447266,98.37999725341797,122.31999969482422,104.69000244140625,132.4199981689453,25.709999084472656,40.349998474121094,,103.55000305175781,175.5399932861328,80.9800033569336,194.57000732421875,34.189998626708984,101.95999908447266,58.63999938964844,95.81999969482422,58.58000183105469,43.88999938964844,39.04999923706055,29.729999542236328,78.6500015258789,67.54562377929688,91.12000274658203,84.2699966430664,51.970001220703125,53.375,75.44000244140625,70.16000366210938,86.19999694824219,16912.109375
2014-07-30,143.74000549316406,90.91000366210938,98.1500015258789,122.29000091552734,103.37999725341797,132.52999877929688,25.6299991607666,39.619998931884766,,103.25,175.75999450683594,81.76000213623047,194.0,34.349998474121094,102.30000305175781,58.90999984741211,95.94999694824219,58.08000183105469,43.58000183105469,39.80500030517578,29.260000228881836,78.16000366210938,66.94776916503906,90.94000244140625,82.94999694824219,51.7599983215332,53.51499938964844,74.77999877929688,70.88999938964844,87.20999908447266,16880.359375
2014-07-31,140.88999938964844,88.0,95.5999984741211,120.4800033569336,100.75,129.24000549316406,25.229999542236328,39.290000915527344,,98.94000244140625,172.8699951171875,80.8499984741211,191.6699981689453,33.88999938964844,100.08999633789062,57.66999816894531,94.55999755859375,56.7400016784668,43.15999984741211,38.564998626708984,28.700000762939453,77.31999969482422,66.17369079589844,89.55999755859375,81.05000305175781,50.41999816894531,52.752498626708984,73.58000183105469,68.7699966430664,85.87999725341797,16563.30078125
2014-08-01,140.11000061035156,86.47000122070312,96.12999725341797,120.37999725341797,100.5199966430664,127.9000015258789,25.0,39.290000915527344,,98.80000305175781,170.25,79.75,189.14999389648438,33.7400016784668,99.9000015258789,56.47999954223633,94.30000305175781,56.79999923706055,42.86000061035156,38.38999938964844,28.860000610351562,79.6500015258789,65.92196655273438,89.61000061035156,81.48999786376953,49.83000183105469,52.95249938964844,73.54000091552734,70.52999877929688,85.37999725341797,16493.369140625
2014-08-04,140.75,86.93000030517578,95.58999633789062,119.93000030517578,101.80999755859375,128.1699981689453,25.170000076293945,39.400001525878906,,100.12999725341797,171.69000244140625,80.02999877929688,189.63999938964844,34.04999923706055,100.16000366210938,56.650001525878906,94.30999755859375,57.060001373291016,43.369998931884766,38.58000183105469,28.75,79.22000122070312,66.11076354980469,89.9000015258789,82.2699966430664,50.209999084472656,53.040000915527344,73.54000091552734,72.11000061035156,87.23999786376953,16569.279296875
2014-08-05,139.77999877929688,86.36000061035156,95.12000274658203,121.2699966430664,101.5,124.95999908447266,24.969999313354492,39.18000030517578,,98.19999694824219,169.4199981689453,80.02999877929688,187.10000610351562,32.81999969482422,99.81999969482422,56.060001373291016,93.43000030517578,56.029998779296875,43.08000183105469,38.459999084472656,28.40999984741211,79.41000366210938,66.09188079833984,89.12000274658203,80.98999786376953,49.65999984741211,52.6349983215332,73.33999633789062,69.12000274658203,86.75,16429.470703125
2014-08-06,139.5500030517578,86.4000015258789,94.95999908447266,118.33999633789062,101.48999786376953,125.7300033569336,24.93000030517578,39.91999816894531,,98.9800033569336,169.74000549316406,80.5199966430664,185.97000122070312,32.849998474121094,100.70999908447266,56.22999954223633,93.47000122070312,55.93000030517578,42.7400016784668,38.56999969482422,28.280000686645508,81.08999633789062,65.31781005859375,89.69999694824219,81.5,49.130001068115234,52.67250061035156,74.19999694824219,59.209999084472656,86.58999633789062,16443.33984375
2014-08-07,139.1300048828125,86.0199966430664,94.4800033569336,119.83999633789062,101.94000244140625,125.6500015258789,24.860000610351562,39.349998474121094,,98.2699966430664,169.10000610351562,80.47000122070312,184.3000030517578,32.68000030517578,99.93000030517578,55.90999984741211,93.30999755859375,55.63999938964844,43.22999954223633,38.17499923706055,28.040000915527344,80.13999938964844,65.58841705322266,89.9000015258789,79.26000213623047,48.650001525878906,52.2599983215332,73.94999694824219,60.869998931884766,85.51000213623047,16368.26953125
2014-08-08,140.85000610351562,87.47000122070312,94.73999786376953,120.62999725341797,103.27999877929688,127.86000061035156,25.030000686645508,39.45000076293945,,99.73999786376953,172.25999450683594,82.43000030517578,186.6300048828125,32.599998474121094,101.08000183105469,56.34000015258789,93.55000305175781,56.54999923706055,43.20000076293945,38.529998779296875,28.34000015258789,80.94999694824219,66.6834487915039,90.4800033569336,80.12000274658203,48.70000076293945,52.6150016784668,74.66999816894531,60.70000076293945,86.8499984741211,16553.9296875
2014-08-11,140.5800018310547,86.94999694824219,95.98999786376953,120.80000305175781,104.5,127.70999908447266,25.229999542236328,39.56999969482422,,98.7300033569336,172.4600067138672,82.87999725341797,187.47000122070312,33.02000045776367,101.16000366210938,56.31999969482422,93.52999877929688,56.65999984741211,43.20000076293945,38.529998779296875,28.25,81.4800033569336,66.53240966796875,90.66000366210938,79.87000274658203,48.66999816894531,52.64500045776367,74.36000061035156,61.9900016784668,87.5,16569.98046875
2014-08-12,140.8800048828125,87.08000183105469,95.97000122070312,120.47000122070312,104.33000183105469,127.08999633789062,25.149999618530273,39.68000030517578,,98.48999786376953,172.3300018310547,82.91999816894531,187.33999633789062,33.130001068115234,100.62999725341797,56.349998474121094,93.55999755859375,57.029998779296875,43.52000045776367,38.3650016784668,28.079999923706055,81.41999816894531,66.02265930175781,91.08999633789062,80.22000122070312,48.84000015258789,52.57500076293945,74.22000122070312,62.15999984741211,87.20999908447266,16560.5390625
2014-08-13,141.8000030517578,87.4000015258789,97.23999786376953,121.9800033569336,105.16000366210938,127.5999984741211,25.200000762939453,39.939998626708984,,99.08999633789062,172.3699951171875,83.12000274658203,187.9499969482422,34.099998474121094,101.73999786376953,56.720001220703125,93.95999908447266,57.849998474121094,44.08000183105469,38.625,28.209999084472656,81.4800033569336,66.43171691894531,91.2699966430664,81.51000213623047,48.91999816894531,52.85749816894531,74.02999877929688,62.45000076293945,87.5999984741211,16651.80078125
2014-08-14,142.33999633789062,87.2699966430664,97.5,124.11000061035156,105.66000366210938,126.95999908447266,24.540000915527344,40.18000030517578,,99.08999633789062,172.72999572753906,83.86000061035156,187.8800048828125,33.939998626708984,102.0199966430664,56.97999954223633,93.66000366210938,58.779998779296875,44.27000045776367,38.650001525878906,28.729999542236328,81.94999694824219,66.56387329101562,92.22000122070312,81.81999969482422,49.0,53.130001068115234,74.38999938964844,62.25,88.61000061035156,16713.580078125
2014-08-15,141.9199981689453,86.5999984741211,97.9800033569336,123.16000366210938,105.73999786376953,126.0999984741211,24.43000030517578,40.880001068115234,,99.02999877929688,171.89999389648438,83.69000244140625,187.3800048828125,34.16999816894531,101.16999816894531,56.75,93.79000091552734,58.61000061035156,44.790000915527344,38.564998626708984,28.639999389648438,81.77999877929688,66.47576904296875,92.12999725341797,81.47000122070312,48.79999923706055,52.54750061035156,73.9000015258789,61.75,89.27999877929688,16662.91015625
2014-08-18,144.1199951171875,87.16000366210938,99.16000366210938,124.9800033569336,106.9800033569336,126.30000305175781,24.6299991607666,41.349998474121094,,99.5199966430664,174.5500030517578,83.58999633789062,189.36000061035156,34.40999984741211,102.69999694824219,57.22999954223633,94.25,58.41999816894531,45.11000061035156,39.275001525878906,28.84000015258789,82.44000244140625,68.02391815185547,92.98999786376953,82.33999633789062,48.779998779296875,53.58000183105469,74.48999786376953,62.06999969482422,89.97000122070312,16838.740234375
